,0,1,2,3,4,5,6,7,8,9,10
2014-09-23,3.87,4.53,5.284999999999999,6.225,7.329999999999998,8.67,10.375,7.7200000000000015,5.43,3.6650000000000005,2.3800000000000003
2014-09-24,2.0625,2.45,3.0124999999999997,3.6812500000000004,4.624999999999998,5.83125,7.7875,5.2749999999999995,3.325,1.95,1.05625
2014-09-25,3.0500000000000003,3.6416666666666657,4.400000000000001,5.283333333333333,6.3625,7.591666666666665,9.108333333333333,6.495833333333334,4.420833333333333,2.920833333333333,1.8125
2014-09-26,2.075,2.475,3.1,3.8,4.6,5.85,7.1,4.5,2.675,1.425,0.7749999999999999
2014-09-29,3.4300000000000006,4.0600000000000005,4.795,5.6899999999999995,6.714999999999999,7.989999999999999,9.17,6.63,4.545,2.9899999999999998,1.8550000000000004
2014-09-30,3.5,4.25,5.050000000000002,6.050000000000002,7.2,8.600000000000001,10.75,8.0,5.650000000000001,3.75,2.3
2014-10-01,8.054545454545455,9.145454545454545,10.345454545454546,11.681818181818182,13.227272727272727,14.9,15.45,12.845454545454546,10.495454545454544,8.331818181818182,6.581818181818182
2014-10-02,6.558333333333334,7.569444444444443,8.730555555555556,10.052777777777779,11.541666666666666,13.149999999999999,14.072222222222223,11.56111111111111,9.205555555555556,7.216666666666665,5.5472222222222225
2014-10-03,4.85,5.699999999999998,6.75,7.9,9.25,10.85,12.55,9.95,7.65,5.65,4.05
2014-10-06,6.856250000000001,7.725,9.025,10.0875,11.4375,13.025,16.375,13.425,10.862499999999999,8.575,6.56875
2014-10-07,7.971428571428572,9.10357142857143,10.189285714285713,11.525,13.021428571428572,14.62857142857143,17.75357142857143,14.953571428571431,12.457142857142857,10.075000000000001,8.182142857142857
2014-10-08,5.508333333333333,6.408333333333334,7.504166666666666,8.666666666666666,10.0,11.674999999999999,13.975,11.275,8.833333333333334,6.820833333333333,5.216666666666667
2014-10-09,8.8025,9.967500000000001,11.145,12.522499999999999,13.965,15.434999999999999,19.065,16.445,13.804999999999998,11.5,9.557500000000001
2014-10-10,10.0,11.05,12.55,14.45,15.6,17.25,18.45,15.5,13.3,10.75,9.2
2014-10-13,17.028125000000003,18.225,19.6875,21.25625,22.99375,24.875,24.090625000000003,21.446875,18.890625,16.465625,14.234375
2014-10-14,13.621428571428577,14.814285714285715,16.164285714285715,17.542857142857148,19.099999999999998,20.764285714285712,21.58571428571429,18.807142857142857,16.2,14.014285714285716,11.942857142857141
2014-10-15,14.549999999999999,15.725,16.962500000000002,18.45,19.962500000000002,21.287499999999998,24.775000000000002,21.8,19.2375,16.712500000000006,14.312499999999998
2014-10-16,14.639999999999997,16.100000000000005,17.07,18.3,19.69,21.410000000000004,24.390000000000008,21.610000000000007,19.330000000000002,16.555,14.655000000000001
2014-10-17,17.333333333333336,18.55,19.866666666666667,21.266666666666666,22.78333333333333,24.416666666666668,25.416666666666668,22.516666666666666,19.616666666666667,17.05,14.58333333333334
2014-10-20,11.256666666666668,12.330000000000002,13.576666666666666,14.92333333333334,16.42,17.87333333333333,20.1,17.20333333333333,14.46,12.066666666666666,9.813333333333333
2014-10-21,8.607692307692307,9.665384615384616,10.811538461538463,12.165384615384616,13.61923076923077,14.3,11.669230769230769,9.330769230769231,7.357692307692308,5.609615384615385,4.273076923076924
2014-10-22,9.686363636363636,10.718181818181819,11.854545454545455,13.22272727272727,14.677272727272726,16.25909090909091,17.500000000000004,14.868181818181812,12.277272727272726,9.913636363636364,7.959090909090909
2014-10-23,6.81388888888889,7.647222222222221,8.722222222222221,9.947222222222223,11.238888888888889,12.738888888888889,15.555555555555555,12.91111111111111,10.433333333333334,8.291666666666666,6.436111111111112
2014-10-24,5.85,6.800000000000002,7.949999999999998,9.2,10.6,11.55,9.15,7.0,5.25,3.85,2.7
2014-10-27,8.783333333333333,9.84,11.059999999999999,12.343333333333334,13.903333333333334,15.6,15.766666666666667,13.156666666666666,10.786666666666667,8.719999999999999,6.866666666666665
2014-10-28,6.426923076923076,7.367307692307692,8.46923076923077,9.661538461538461,11.080769230769231,12.723076923076924,13.96923076923077,11.415384615384616,9.084615384615384,7.115384615384615,5.459615384615384
2014-10-29,6.399999999999998,7.318181818181818,8.40909090909091,9.672727272727274,11.2,11.836363636363636,9.381818181818183,7.313636363636363,5.549999999999998,4.154545454545455,3.063636363636364
2014-10-30,4.7861111111111105,5.597222222222222,6.5,7.549999999999999,8.844444444444445,10.3,12.455555555555556,9.88888888888889,7.5972222222222205,5.788888888888888,4.25
2014-10-31,4.699999999999998,5.65,6.75,8.0,9.55,11.1,12.0,9.75,7.7,5.949999999999998,4.550000000000002
2014-11-03,7.463333333333333,8.556666666666667,9.803333333333335,11.186666666666667,12.809999999999999,14.756666666666671,14.203333333333335,11.770000000000001,9.576666666666666,7.683333333333334,6.090000000000001
2014-11-04,7.050000000000001,8.092307692307692,9.334615384615384,10.776923076923076,12.407692307692308,13.423076923076923,10.96923076923077,8.861538461538462,7.015384615384614,5.436538461538461,4.11923076923077
2014-11-05,5.172727272727275,6.031818181818181,7.054545454545456,8.281818181818183,9.70909090909091,11.372727272727273,11.981818181818182,9.536363636363637,7.418181818181819,5.677272727272726,4.218181818181818
2014-11-06,4.602777777777778,5.475000000000001,6.544444444444444,7.816666666666667,9.297222222222222,10.277777777777779,8.041666666666666,6.177777777777778,4.680555555555555,3.433333333333333,2.538888888888889
2014-11-07,2.75,3.4,4.25,5.35,6.75,7.6,5.5,3.85,2.575,1.675,1.1
2014-11-10,4.206250000000001,4.899999999999999,5.825,6.86875,8.175,9.725,9.700000000000001,7.3999999999999995,5.468750000000001,3.95,2.70625
2014-11-11,3.5267857142857144,4.258928571428571,5.051785714285714,6.033928571428571,7.187500000000002,8.596428571428572,10.117857142857142,7.603571428571428,5.576785714285714,4.055357142857143,2.8767857142857145
2014-11-12,3.404166666666667,3.975,4.645833333333333,5.5874999999999995,6.7,8.108333333333333,9.541666666666666,7.054166666666667,5.058333333333334,3.625,2.6083333333333334
2014-11-13,3.28,3.8300000000000005,4.5225,5.540000000000002,6.575000000000001,8.007499999999999,9.249999999999998,6.855000000000001,4.9975000000000005,3.3325000000000005,2.5025
2014-11-14,2.575,3.2,3.85,4.6,5.65,6.9,8.6,6.25,4.4,2.975,2.1
2014-11-17,4.121874999999999,4.8125,5.614062499999999,6.675000000000001,7.9625,8.625,6.334375,4.571875,3.128125,2.1484375,1.515625
2014-11-18,3.0285714285714285,3.6285714285714286,4.357142857142856,5.321428571428572,6.45,7.928571428571429,8.85,6.564285714285715,4.792857142857143,3.435714285714286,2.507142857142857
2014-11-19,2.8874999999999997,3.36875,4.043750000000002,4.781249999999999,5.8062499999999995,7.03125,8.762500000000001,6.4125000000000005,4.5,3.15625,2.2312499999999997
2014-11-20,2.175,2.59,3.145,3.825,4.735,6.01,6.540000000000001,4.55,3.055,1.9799999999999998,1.3199999999999998
2014-11-21,4.716666666666667,5.358333333333334,6.166666666666667,7.116666666666666,8.35,9.833333333333334,9.983333333333333,7.649999999999999,5.733333333333333,4.216666666666667,3.0666666666666664
2014-11-24,3.463333333333332,3.9500000000000015,4.616666666666666,5.406666666666666,6.409999999999999,7.66,10.053333333333333,7.4833333333333325,5.426666666666666,3.843333333333333,2.69
2014-11-25,3.103846153846154,3.5999999999999996,4.255769230769232,5.05576923076923,6.099999999999999,7.44423076923077,8.696153846153846,6.390384615384615,4.571153846153846,3.2365384615384616,2.2596153846153846
