0,close,log_return,variance_30,vol_30,ann_vol_30
1996-10-03,692.78,-0.001773881153645601,3.394237321645054e-05,0.005826008343321398,0.016885376365902673
1996-10-04,701.46,0.01245138877553358,3.409549459093572e-05,0.005839134746769912,0.016923420297441653
1996-10-07,703.34,0.0026765391832834677,3.652573279101171e-05,0.006043652272509704,0.017516168400780418
1996-10-08,700.64,-0.00384621337697777,3.4887310526318804e-05,0.005906548105816019,0.017118802774174307
1996-10-09,696.74,-0.005581889144223869,3.452811816607504e-05,0.005876063151981524,0.017030448983953134
1996-10-10,694.61,-0.00306177692740086,3.611290299033938e-05,0.006009401217287741,0.017416899411745217
1996-10-11,700.66,0.008672210994198452,3.630125200059704e-05,0.006025052033019884,0.01746225978517715
1996-10-14,703.54,0.004101985526715969,3.224397692173926e-05,0.005678378018566505,0.01645750303486558
1996-10-15,702.57,-0.0013796931305096907,2.860759286870806e-05,0.005348606628712571,0.015501734744768009
1996-10-16,704.41,0.002615532628686726,2.8994627293397477e-05,0.0053846659407429795,0.015606244559936219
1996-10-17,706.99,0.003655948524416521,2.896234398960212e-05,0.0053816673986416255,0.015597553959280213
1996-10-18,710.82,0.005402711669751314,2.414468505792051e-05,0.004913724153625284,0.014241325587406964
1996-10-21,709.85,-0.0013655530851397867,2.283529796386417e-05,0.004778629297598232,0.01384978349637492
1996-10-22,706.57,-0.004631402921405577,2.013400263270713e-05,0.004487092893255848,0.013004830722263936
1996-10-23,707.27,0.000990211137323702,2.1526366280425366e-05,0.004639651525753348,0.013446987646144883
1996-10-24,702.29,-0.007066064191133336,2.1219027208953584e-05,0.004606411532739295,0.013350648993783415
1996-10-25,700.92,-0.0019526662941494752,2.324703951645564e-05,0.004821518382880609,0.013974087875000192
1996-10-28,697.26,-0.005235389377380895,1.8257517685428025e-05,0.004272881660592536,0.012383987587105997
1996-10-29,701.5,0.00606253107967828,1.888028904579452e-05,0.0043451454573805144,0.012593427967978932
1996-10-30,700.9,-0.0008556760362366136,1.9640245037050734e-05,0.004431731607064076,0.012844378471192219
1996-10-31,705.27,0.0062154847117613325,1.9430598044890078e-05,0.0044080152047026875,0.0127756418068556
1996-11-01,703.77,-0.0021291099850090705,2.028495868420712e-05,0.004503882623271517,0.01305349198288871
1996-11-04,706.73,0.004197099390557549,1.9782324207839863e-05,0.0044477324793471855,0.012890753404896661
1996-11-05,714.14,0.010430323926504942,2.0053001343188435e-05,0.004478057764610505,0.012978644431633947
1996-11-06,724.59,0.01452695609801503,2.2717961612804893e-05,0.00476633628826218,0.013814154970448288
1996-11-07,727.65,0.0042141857112264515,2.823763074343055e-05,0.005313909177190606,0.015401171976340522
1996-11-08,730.82,0.004347028038786328,2.8300720243512943e-05,0.005319842125807207,0.01541836729506431
1996-11-11,731.87,0.001435711162803835,2.8398154211366263e-05,0.005328991856943137,0.01544488573526773
1996-11-12,729.56,-0.0031612898651283963,2.8405490607546413e-05,0.005329680159967052,0.015446880626954748
1996-11-13,731.13,0.002149669819867889,2.928192415499675e-05,0.005411277497504333,0.015683372178902494
1996-11-14,735.88,0.006475779441918005,2.834597259150952e-05,0.00532409359342128,0.015430689218848262
1996-11-15,737.62,0.0023617248846594017,2.8608105211099233e-05,0.00534865452343851,0.015501873556871557
1996-11-18,737.02,-0.0008137579790458546,2.4866253282007698e-05,0.004986607392005881,0.014452561280578079
1996-11-19,742.16,0.006949824481819913,2.5025861026268196e-05,0.00500258543417983,0.014498870046339917
1996-11-20,743.95,0.002408974928690404,2.4891067340534756e-05,0.004989094841805952,0.014459770595016089
1996-11-21,742.75,-0.0016143139309894453,2.2952664921516633e-05,0.0047908939584921555,0.01388532986071054
1996-11-22,748.73,0.008018923544883257,2.2513837215126716e-05,0.004744874836613366,0.013751953774175669
1996-11-25,757.03,0.011024444883486405,2.2247172995165904e-05,0.004716690894596116,0.013670268949782724
1996-11-26,755.96,-0.0014144180442499598,2.466356567880081e-05,0.004966242611753962,0.014393538539981293
1996-11-27,755.0,-0.0012707154778120316,2.4672453131124034e-05,0.0049671373175224414,0.0143961316436549
1996-11-29,757.02,0.0026719239186801164,2.5114000376563456e-05,0.0050113870711174825,0.014524379613709257
1996-12-02,756.56,-0.0006078304604481803,2.505702989436572e-05,0.005005699740732131,0.014507896164250422
1996-12-03,748.28,-0.011004603226552901,2.4969471821935594e-05,0.0049969462496544425,0.014482526136840184
1996-12-04,745.1,-0.0042588019210218885,3.0176603000622708e-05,0.005493323493170842,0.015921164065646417
1996-12-05,744.38,-0.0009667804281761746,3.002237687842987e-05,0.005479267914459912,0.015880427128349254
1996-12-06,739.6,-0.006442157618535929,3.0247501377343455e-05,0.00549977284779503,0.015939856071172195
1996-12-09,749.76,0.013643655806461026,2.989523755776958e-05,0.005467653752549587,0.015846766089182503
1996-12-10,747.54,-0.002965339780604032,3.3908816099052236e-05,0.005823127690429967,0.016877027440637727
1996-12-11,740.73,-0.009151629112153831,3.294275684472305e-05,0.0057395781068579465,0.016634877742131852
1996-12-12,729.33,-0.015509881947267306,3.660628731456035e-05,0.00605031299310708,0.017535473003095953
1996-12-13,728.64,-0.0009465216040309356,4.613385129534811e-05,0.00679219046371258,0.019685638188306827
1996-12-16,720.98,-0.010568385226206043,4.54517996064368e-05,0.006741794984011068,0.01953957821177492
1996-12-17,726.04,0.0069937120766080775,4.955594790590704e-05,0.007039598561417195,0.020402694979085954
1996-12-18,731.54,0.007546791399332641,5.044032425467735e-05,0.007102135189833924,0.020583943347650607
1996-12-19,745.76,0.019251931499321306,4.88758983866622e-05,0.0069911299792424254,0.02026221968215631
1996-12-20,748.87,0.004161571075679775,5.39184755746878e-05,0.007342920098617974,0.021281804313247915
1996-12-23,746.92,-0.0026073193492314665,5.3907150004982486e-05,0.007342148868347909,0.0212795690755676
1996-12-24,751.03,0.005487513353089025,5.38943607484679e-05,0.007341277868904561,0.021277044679351743
1996-12-26,755.82,0.0063576548882984685,5.46149654275148e-05,0.007390193869413359,0.0214188167178097
1996-12-27,756.79,0.0012825515274470015,5.4981832069858036e-05,0.0074149735043260966,0.021490634922840403
1996-12-30,753.85,-0.003892394894786087,5.4949931289923113e-05,0.007412822086757722,0.021484399522336065
1996-12-31,740.74,-0.017543722693628565,5.473242234250685e-05,0.007398136410104023,0.02144183638770377
1997-01-02,737.01,-0.0050482259129827674,6.543286510237684e-05,0.008089058356964477,0.023444318434536874
1997-01-03,748.03,0.014841623503770326,6.628007320758719e-05,0.008141257470906273,0.023595605839726443
1997-01-06,747.65,-0.0005081300922338984,7.194356820859542e-05,0.008481955447218255,0.02458304238600669
1997-01-07,753.23,0.007435672018366415,7.180035135405734e-05,0.008473508798252193,0.02455856167152469
1997-01-08,748.41,-0.006419669898964127,7.336568222567084e-05,0.008565376945918425,0.024824820859285876
1997-01-09,754.85,0.008568097864490053,7.281390368608965e-05,0.00853310633275419,0.02473129173664718
1997-01-10,759.5,0.006141268022082429,7.120066341178793e-05,0.008438048554718558,0.024455788121813184
1997-01-13,759.51,1.3166470267037536e-05,7.237613902627756e-05,0.008507416706984416,0.0246568361275475
1997-01-14,768.86,0.012235409809211352,7.2307160233532e-05,0.00850336170191131,0.024645083606303082
1997-01-15,767.2,-0.002161374746077219,7.683116773806555e-05,0.008765338997327232,0.025404365943667063
1997-01-16,769.75,0.0033182632353811682,7.70254661769249e-05,0.008776415337535303,0.025436468227451884
1997-01-17,776.17,0.00830578155075462,7.268333917026304e-05,0.008525452431998141,0.024709108624760414
1997-01-20,776.7,0.0006826070702373373,7.341303029790569e-05,0.008568140422396547,0.024832830175040614
1997-01-21,782.72,0.007720857633151222,7.324464460340592e-05,0.008558308512983505,0.024804334594352856
1997-01-22,786.23,0.004474337430458432,7.228774327406322e-05,0.00850221990271148,0.024641774357828435
1997-01-23,777.56,-0.011088558995299421,6.781130192613755e-05,0.008234761801420704,0.02386660713590341
1997-01-24,770.52,-0.009095199899954791,7.240079599536978e-05,0.008508865729071636,0.02466103579254339
1997-01-27,765.02,-0.007163634318314772,7.236153334633442e-05,0.008506558255036782,0.02465434809742917
1997-01-28,765.02,0.0,6.52448680316016e-05,0.00807742954358635,0.023410614931382162
1997-01-29,772.5,0.009730031496257934,6.51135186866557e-05,0.008069294807271308,0.023387038225647725
1997-01-30,784.17,0.014993824807514242,6.189072964919189e-05,0.007867066139876535,0.022800923864028225
1997-01-31,786.16,0.0025345004747566024,6.64559919483642e-05,0.008152054461812936,0.02362689849231717
1997-02-03,786.73,0.0007247805313176324,6.560162134501325e-05,0.008099482782561689,0.023474531290275238
1997-02-04,789.26,0.003210683028917573,5.584786590459269e-05,0.007473142973648549,0.021659226061855916
1997-02-05,778.28,-0.0140094410112314,5.572619877818652e-05,0.007464998243682748,0.021635620391769837
1997-02-06,780.15,0.0023998522840158114,6.322830678272097e-05,0.007951622902447083,0.023045992644597807
1997-02-07,789.56,0.011989619387595568,6.268813047695295e-05,0.007917583626142066,0.02294733744917708
1997-02-10,785.43,-0.005244489763347404,6.56211639812516e-05,0.008100689105332435,0.023478027545824915
1997-02-11,789.59,0.005282484887311228,6.706926973149332e-05,0.008189583001074799,0.02373566653255273
1997-02-12,802.77,0.01655442361741356,6.664352219043088e-05,0.008163548382317023,0.023660211038780264
1997-02-13,811.82,0.01121039369515964,6.071734214531075e-05,0.007792133350072414,0.02258374800648932
1997-02-14,808.48,-0.004122699167725146,6.085769545384523e-05,0.007801134241496248,0.022609835068224185
1997-02-18,816.29,0.00961374244053705,5.775644517397452e-05,0.007599766126268263,0.02202621482373642
1997-02-19,812.49,-0.004666077548290997,5.8966805005246664e-05,0.007678984633742059,0.02225581187115114
1997-02-20,802.8,-0.011997989513661569,6.0048968680144193e-05,0.007749126962448363,0.022459103653378762
1997-02-21,801.77,-0.001283833228183012,6.437785269456181e-05,0.008023581039321645,0.023254547138878437
1997-02-24,810.28,0.010558083251605616,6.341378049849953e-05,0.007963276994962534,0.023079769413653077
1997-02-25,812.1,0.002243618342759579,6.525882292563796e-05,0.008078293317628294,0.02341311838639524
1997-02-26,805.68,-0.007936843948476066,6.51002972829086e-05,0.008068475524094289,0.023384663717411727
1997-02-27,795.07,-0.013256480247293157,6.475895504575923e-05,0.00804729488994651,0.023323276407579994
1997-02-28,790.82,-0.00535977927122789,7.147760888405558e-05,0.008454443144527946,0.0245033041573186
1997-03-03,795.31,0.005661593934166012,7.267260150262776e-05,0.008524822666931421,0.024707283392191727
1997-03-04,790.95,-0.005497221110945545,7.159243246319751e-05,0.008461231143468279,0.02452297764731802
1997-03-05,801.99,0.013861384316259322,7.28763220341675e-05,0.00853676297165193,0.02474188968302557
1997-03-06,798.56,-0.004286033239548843,7.700388564037467e-05,0.008775185789507518,0.025432904658712254
1997-03-07,804.97,0.007994903922084072,7.733709816926942e-05,0.008794151361516893,0.02548787210855122
1997-03-10,813.65,0.010725288463240145,7.43046386797993e-05,0.008620013844524805,0.024983173635675558
1997-03-11,811.34,-0.002843096334149926,7.34191863803372e-05,0.00856849965748597,0.024833871337244875
1997-03-12,804.26,-0.008764601785969592,7.14343704484947e-05,0.008451885614967508,0.024495891732438636
1997-03-13,789.56,-0.018446771711717217,7.505457851156036e-05,0.008663404556614008,0.025108931866909573
1997-03-14,793.17,0.00456174617300179,8.549147457365908e-05,0.009246159990702036,0.02679791757616133
1997-03-17,795.71,0.00319722340731412,7.907677123419437e-05,0.008892512087941989,0.02577294857728221
1997-03-18,789.66,-0.007632324780815344,7.918609512237105e-05,0.008898656928007228,0.0257907580157683
1997-03-19,785.77,-0.004938344332059912,8.12569686381309e-05,0.00901426473086579,0.026125821260972824
1997-03-20,782.65,-0.0039785314079954625,8.171979290705961e-05,0.009039900049616677,0.026200119473378376
1997-03-21,784.1,0.0018509659026443024,7.569225561122109e-05,0.008700129631863026,0.02521537124720271
1997-03-24,790.89,0.008622330385069201,7.562097664603959e-05,0.008696032235798094,0.02520349586519165
1997-03-25,789.07,-0.0023038568128427497,7.333262288647399e-05,0.008563446904516544,0.024819227067867797
1997-03-26,790.5,0.001810619840424096,7.257211913436486e-05,0.008518927111694575,0.024690196449778705
1997-03-27,773.88,-0.02124883383924036,7.177352223966062e-05,0.008471925533174888,0.02455397293337983
1997-03-31,757.12,-0.021895061460319006,7.619787753988774e-05,0.008729139564692946,0.025299450020406712
1997-04-01,759.64,0.0033228754960769546,8.407446461167053e-05,0.009169212867616856,0.02657490362612878
1997-04-02,750.11,-0.01262477440352553,8.496854141074762e-05,0.009217838217865815,0.026715833280103393
1997-04-03,750.32,0.0002799197581643346,8.357171132319215e-05,0.009141756468162569,0.02649532742041159
1997-04-04,757.9,0.010051668617300388,8.375069549140011e-05,0.009151540607537078,0.026523684550374235
1997-04-07,762.13,0.005565693992051729,8.568049047537271e-05,0.0092563756662839,0.02682752541687606
1997-04-08,766.12,0.0052216706244253295,8.748202746121463e-05,0.009353182744991922,0.02710809898672725
1997-04-09,760.6,-0.007231219940301109,8.40421859220402e-05,0.00916745253175822,0.026569801688103314
1997-04-10,758.34,-0.00297576160706936,8.433770725055074e-05,0.009183556350921506,0.02661647499021285
1997-04-11,737.65,-0.027662376523514016,8.322803732640672e-05,0.009122940168959058,0.02644079260426617
1997-04-14,743.73,0.008208608378398345,0.00010070799487479478,0.010035337307474761,0.029085170739541418
1997-04-15,754.72,0.01466875379397744,0.00010405211838609094,0.01020059402123675,0.029564130199333856
1997-04-16,763.53,0.011605597081641165,0.00011129475465412471,0.010549632915610131,0.03057574102282147
1997-04-17,761.77,-0.002307743763325048,0.00011644305968286036,0.01079087854082606,0.03127493727149628
1997-04-18,766.34,0.005981262637501169,0.00010865774990014743,0.01042390281517184,0.03021134057206397
1997-04-21,760.37,-0.007820778575297595,0.00011029472783489096,0.010502129680921434,0.030438063568714157
1997-04-22,774.61,0.018554519969823765,0.00010847754486891278,0.010415255391439653,0.030186277957026556
1997-04-23,773.64,-0.0012530277757658484,0.00011704241729160494,0.010818614388710087,0.03135532339570877
1997-04-24,771.18,-0.003184839760433634,0.00011699624779696544,0.01081648037935471,0.03134913844899904
1997-04-25,765.37,-0.007562432318701616,0.00011532912709976898,0.01073913996089859,0.03112498462068792
1997-04-28,772.96,0.009867923774702718,0.0001067769523840167,0.010333293394848357,0.029948729522731685
1997-04-29,794.05,0.026919130750558868,0.00010966479133603537,0.010472095842573031,0.030351017235385986
1997-04-30,801.34,0.009138894863280454,0.0001342140467106406,0.011585078623412126,0.03357674779321817
1997-05-01,798.53,-0.003512789026036879,0.00013482158629318954,0.011611269796761659,0.03365265702530473
1997-05-02,812.97,0.017921671104072372,0.00013437122919659428,0.011591860471753198,0.033596403457087365
1997-05-05,830.24,0.0210206071214579,0.000143232955637302,0.011967997143937745,0.03468655110202421
1997-05-06,827.76,-0.0029915583227343896,0.00015582017502233694,0.012482795160633572,0.036178577503650285
1997-05-07,815.62,-0.014774697072626295,0.0001549661600293471,0.012448540477877199,0.03607929800102152
1997-05-08,820.26,0.005672802947887094,0.0001631555461029934,0.012773235537756023,0.03702035368908764
1997-05-09,824.78,0.005495320934180509,0.00016381835445834395,0.012799154443100683,0.0370954738135273
1997-05-12,837.66,0.015495606122474987,0.00014678348811914544,0.012115423563340468,0.03511383345920553
1997-05-13,833.13,-0.005422597813272312,0.00013196124376658837,0.01148743852068808,0.03329375989039601
1997-05-14,836.04,0.0034867664146884256,0.00013445299677251077,0.01159538687463729,0.033606623943637816
1997-05-15,841.88,0.00696102744094324,0.00012595072380234827,0.011222777009383563,0.03252669795629008
1997-05-16,829.75,-0.014513035670887124,0.00012590346695819544,0.01122067141298574,0.03252059535815483
1997-05-19,833.27,0.004233268699952154,0.0001351712308257748,0.011626316305080247,0.0336962659494566
1997-05-20,841.66,0.010018412917865455,0.00013500222702845038,0.011619045874272567,0.03367519423906837
1997-05-21,839.35,-0.0027483494494785835,0.00013646216679063058,0.01168170222145003,0.0338567895855661
1997-05-22,835.66,-0.004405950972605932,0.0001340118069388711,0.011576346873641577,0.03355144077810247
1997-05-23,847.03,0.01351428135532308,0.00013467455917394474,0.011604936844892553,0.0336343023870146
1997-05-27,849.71,0.0031590016487006716,0.00010448751624050602,0.010221913531257542,0.029625920009684944
1997-05-28,847.21,-0.002946516994014979,0.00010409732417404847,0.01020280962157231,0.029570551619170167
1997-05-29,844.08,-0.003701320971988975,0.00010208432390333699,0.01010367873120167,0.02928324300326094
1997-05-30,848.28,0.004963493137026109,0.00010172322273983674,0.01008579311407074,0.02923140556002446
1997-06-02,846.36,-0.0022659689627747785,0.00010068756854230714,0.010034319535589205,0.029082220956374364
1997-06-03,845.48,-0.0010402875914521578,0.00010156201474174355,0.010077798109792811,0.029208233836208686
1997-06-04,840.11,-0.006371677771838889,9.801167276415751e-05,0.009900084482677787,0.028693170811517555
1997-06-05,843.43,0.003944075345701075,9.307593247131614e-05,0.009647586872960313,0.027961363213531914
1997-06-06,858.01,0.017138843441199883,9.257463149063872e-05,0.00962157115499536,0.02788596249946136
1997-06-09,862.91,0.005694643843783067,9.76681056308699e-05,0.009882717522567863,0.02864283657913977
1997-06-10,865.27,0.0027311986795637657,9.350422562815259e-05,0.009669758302468195,0.028025622121131973
1997-06-11,869.57,0.004957239636808435,9.235276771707931e-05,0.009610034740680146,0.027852526794232984
1997-06-12,883.48,0.015869817673414496,7.398715065978461e-05,0.008601578381889257,0.02492974258876715
1997-06-13,893.27,0.01102023253593016,7.818893403452891e-05,0.008842450680356035,0.02562785683372769
1997-06-16,893.9,0.0007050252926086984,7.843960650240206e-05,0.008856613715320436,0.025668905208835403
1997-06-17,894.42,0.000581551416586922,7.171010097669364e-05,0.008468181680661654,0.02454312221792954
1997-06-18,889.06,-0.006010738710387853,6.083869431791436e-05,0.007799916301981347,0.02260630514415128
1997-06-19,897.99,0.009994207582728497,6.22341293898061e-05,0.007888861095862069,0.022864091647698825
1997-06-20,898.7,0.0007903422815932591,5.367326596389671e-05,0.007326204062397983,0.021233356637534548
1997-06-23,878.62,-0.02259677989436657,5.3638784544392244e-05,0.007323850390634167,0.021226535048681282
1997-06-24,896.34,0.019967310512319737,7.447711448882733e-05,0.008630012426921952,0.025012152280564533
1997-06-25,888.99,-0.00823381842556804,7.911250399476457e-05,0.008894521009855706,0.025778770986143278
1997-06-26,883.68,-0.005990980703835554,8.080640902492339e-05,0.008989238511961033,0.026053288387636535
1997-06-27,887.3,0.004088137688414596,8.2864567844635e-05,0.00910299773946116,0.0263829939524485
1997-06-30,885.14,-0.0024373192540163907,8.215109924425014e-05,0.009063724358355682,0.026269168880109266
1997-07-01,891.03,0.006632272350380808,7.37560923290853e-05,0.008588136720446718,0.02489078495275544
1997-07-02,904.03,0.014484448744590256,7.427407581420997e-05,0.008618240877012545,0.024978035087639777
1997-07-03,916.92,0.014157681765228894,7.72344574252635e-05,0.008788313684960471,0.02547095291449092
1997-07-07,912.2,-0.0051609631698755,8.066076729384943e-05,0.0089811339648092,0.02602979917840964
1997-07-08,918.75,0.00715478624944636,8.104921041648768e-05,0.009002733496915683,0.02609240056986893
1997-07-09,907.54,-0.012276408224422766,7.786128979387694e-05,0.008823904452898214,0.025574104759865327
1997-07-10,913.78,0.006852199959760979,8.507550301655744e-05,0.009223638274377277,0.026732643440914753
1997-07-11,916.68,0.0031686050788838883,8.481079304077267e-05,0.009209277552597308,0.026691022114982605
1997-07-14,918.38,0.0018528009834265933,8.348158530819238e-05,0.00913682577858374,0.026481036924350526
1997-07-15,925.76,0.00800377346307503,8.333442477105406e-05,0.009128769072063005,0.026457686370445436
1997-07-16,936.59,0.01163059798816585,8.336938110147569e-05,0.009130683495854825,0.02646323489772926
1997-07-17,931.61,-0.005331347602666064,8.513905308204601e-05,0.009227082587798053,0.026742626009597235
1997-07-18,915.3,-0.017662391782536552,8.449542010551725e-05,0.00919213903863063,0.026641349982430413
1997-07-21,912.94,-0.0025817193703640013,9.8820649430738e-05,0.009940857580246184,0.028811342475112113
1997-07-22,933.98,0.02278486370297431,9.240304482573557e-05,0.0096126502498393,0.02786010725995467
1997-07-23,936.56,0.0027585634480729927,0.00010594583243147762,0.010292999195155784,0.02983194583704543
1997-07-24,940.3,0.0039853851116142475,0.00010594602630314456,0.010293008612798523,0.029831973131967227
1997-07-25,938.79,-0.0016071612589320557,0.00010582626508623386,0.010287189367666654,0.02981510735725036
1997-07-28,936.45,-0.0024956818482362226,0.00010021505966407689,0.010010747208079769,0.029013901860629604
1997-07-29,942.29,0.0062169526490073075,9.799535426787504e-05,0.009899260288924372,0.02869078207107904
1997-07-30,952.29,0.010556527427419492,9.865514988094976e-05,0.009932529883214535,0.028787206516089365
1997-07-31,954.29,0.002097998230967918,0.00010107939099778135,0.010053824694999478,0.029138752279076113
1997-08-01,947.14,-0.007520690954464458,9.881904233090135e-05,0.009940776746859439,0.028811108197699914
1997-08-04,950.3,0.003330806688476389,9.97898614350284e-05,0.009989487546167141,0.028952285506575103
1997-08-05,952.37,0.002175890529310051,9.983084204576056e-05,0.009991538522457918,0.028958229800600532
1997-08-06,960.32,0.0083129475054228,7.921292691024157e-05,0.008900164431640663,0.02579512717638797
1997-08-07,951.19,-0.009552729966857361,7.016318630892936e-05,0.008376346835520205,0.024276959550055
1997-08-08,933.54,-0.018730020730218636,7.114529335113387e-05,0.008434766941127292,0.024446277102035893
1997-08-11,937.0,0.0036994706834958765,8.337684815296563e-05,0.009131092385523521,0.026464419972576602
1997-08-12,926.53,-0.011236857112779365,8.332319513131666e-05,0.00912815398266904,0.02645590367201733
1997-08-13,922.02,-0.004879509830346838,8.831376532526065e-05,0.009397540386998113,0.027236659647104113
1997-08-14,924.77,0.0029781426502799558,8.866303974583896e-05,0.00941610533850588,0.02729046598841887
1997-08-15,900.81,-0.02625069937842921,8.269246339521475e-05,0.009093539651599631,0.026355581809548504
1997-08-18,912.49,0.012882767925341048,9.920364993049091e-05,0.00996010290762555,0.028867120733043743
1997-08-19,926.01,0.014707907231450384,0.00010419699487326483,0.010207692926085934,0.02958470478026483
1997-08-20,939.35,0.014303112989369737,0.0001096326567905008,0.010470561436260272,0.030346570103394
1997-08-21,925.05,-0.015340356607696502,0.00011017841278067337,0.010496590531247438,0.030422009587758276
1997-08-22,923.55,-0.0016228500802827222,0.00011760929818701308,0.010844782071900434,0.03143116454684602
1997-08-25,920.16,-0.0036773720598847048,0.00011746742740861365,0.010838239128595275,0.03141220129555321
1997-08-26,913.02,-0.007789781805365851,0.0001178615440672014,0.010856405669797044,0.031464852934099216
1997-08-27,913.7,0.0007445038444968008,0.00011753969482533396,0.010841572525484205,0.031421862397585626
1997-08-28,903.67,-0.011038040505056874,0.00011258224471803546,0.01061047806265276,0.030752087012615874
1997-08-29,899.47,-0.004658548527261596,0.00011534611206833216,0.010739930729214791,0.031127276485005722
