,ann_vol_30,vix
2001-11-05,15.873984465161382,30.5
2001-11-06,15.526585066515693,28.799999
2001-11-07,15.097665688935145,29.129998999999998
2001-11-08,15.29784172406041,28.620001000000002
2001-11-09,15.325331153772744,27.440001000000002
2001-11-12,15.3259253476001,29.35
2001-11-13,15.337483909392596,26.469998999999998
2001-11-14,14.561285399321495,26.559998999999998
2001-11-15,14.579052767101292,25.559998999999998
2001-11-16,14.95957259196596,25.07
2001-11-19,15.007815321781687,24.459999
2001-11-20,14.916563265131103,24.120001000000002
2001-11-21,14.824967783294793,24.190001000000002
2001-11-23,14.883636234690595,23.25
2001-11-26,14.58239453572098,23.790001
2001-11-27,14.547923617298128,24.0
2001-11-28,14.412251464910922,25.9
2001-11-29,13.648682053357364,25.18
2001-11-30,13.466081446132488,23.84
2001-12-03,13.605332095364995,25.77
2001-12-04,14.204703535478327,24.08
2001-12-05,13.987866836424647,23.02
2001-12-06,12.62066966973945,23.709999
2001-12-07,12.734595066749021,23.49
2001-12-10,12.866702870029755,25.620001000000002
2001-12-11,12.120693389713505,25.299999
2001-12-12,12.101586719772428,24.870001000000002
2001-12-13,12.101103126236277,25.91
2001-12-14,13.993296066348076,24.629998999999998
2001-12-17,14.385612898748878,24.26
2001-12-18,14.737517327373459,23.290001
2001-12-19,14.689665245267669,22.58
2001-12-20,16.119774263422876,23.67
2001-12-21,16.013309488738024,22.5
2001-12-24,15.967703424233168,22.620001000000002
2001-12-26,15.96412689214699,22.290001
2001-12-27,16.57833154998005,21.59
2001-12-28,17.02645855661053,21.4
2001-12-31,16.98546459977847,23.799999
2002-01-02,17.044173143683576,22.709999
2002-01-03,16.93423239871303,21.34
2002-01-04,16.88520257998693,20.450001
2002-01-07,17.40648539656936,21.940001000000002
2002-01-08,17.951892227831703,21.83
2002-01-09,18.366207412451388,22.129998999999998
2002-01-10,18.593519367994084,22.360001
2002-01-11,19.413696685911038,22.6
2002-01-14,19.267707021781526,23.58
2002-01-15,19.209898837311517,22.700001
2002-01-16,19.08329962620875,23.450001
2002-01-17,19.675270270259894,22.25
2002-01-18,20.23889558433173,22.52
2002-01-22,20.11857559812097,23.610001
2002-01-23,20.354843962871215,21.879998999999998
2002-01-24,20.32259881562841,21.15
2002-01-25,20.35876828389701,21.01
2002-01-28,20.37077877977301,21.139999
2002-01-29,20.39004834134011,24.35
2002-01-30,18.685633628602798,23.219998999999998
2002-01-31,18.45708264953633,21.09
2002-02-01,18.264972344215312,21.120001000000002
2002-02-04,18.114029761331633,24.870001000000002
2002-02-05,16.378303214145458,25.450001
2002-02-06,17.091250520839296,26.09
2002-02-07,16.935564528347953,25.110001
2002-02-08,16.96856045873196,23.26
2002-02-11,17.19547361895318,21.780001000000002
2002-02-12,16.81726595187524,21.620001000000002
2002-02-13,16.804428345565515,20.85
2002-02-14,16.60996972300006,21.77
2002-02-15,16.59829103249014,22.370001000000002
2002-02-19,16.46110517360185,24.43
2002-02-20,15.724176961290942,22.66
2002-02-21,15.31059270158203,23.799999
2002-02-22,14.579032867490408,22.860001
2002-02-25,14.439755606420961,21.84
2002-02-26,13.722349382870657,21.68
2002-02-27,14.076180162959053,21.49
2002-02-28,15.725996084123246,21.59
2002-03-01,15.82216243097447,19.959999
2002-03-04,14.535946494122909,20.5
2002-03-05,15.017499867255992,20.299999
2002-03-06,14.920800618854054,19.940001000000002
2002-03-07,14.251380019969787,20.040001
2002-03-08,14.223777771120288,19.27
2002-03-11,14.664588218039484,19.84
2002-03-12,14.642517819418932,19.59
2002-03-13,14.71590030966778,19.459999
2002-03-14,14.53700288010811,19.200001
2002-03-15,14.937350021911827,18.42
2002-03-18,14.541644966517223,18.93
2002-03-19,15.046431681987455,18.16
2002-03-20,15.28367227926714,18.459999
2002-03-21,14.764224010615237,18.15
2002-03-22,14.911450404661755,17.77
2002-03-25,15.68616407031516,18.48
2002-03-26,15.293018942483187,18.129998999999998
2002-03-27,18.849663643966228,17.700001
2002-03-28,19.10101564476895,17.4
2002-04-01,19.5032155770459,18.73
2002-04-02,20.41256675591267,19.16
2002-04-03,21.343712367812596,20.200001
2002-04-04,21.227286042885247,19.780001000000002
2002-04-05,21.33147209505215,19.129998999999998
2002-04-08,21.45223014154084,19.610001
2002-04-09,21.74509263124233,19.469998999999998
2002-04-10,21.87623494947834,18.190001000000002
2002-04-11,21.666298414401663,20.299999
2002-04-12,20.836897921581645,19.42
2002-04-15,21.007356171015125,19.82
2002-04-16,21.034858770510496,18.110001
2002-04-17,19.854932655783237,18.43
2002-04-18,19.85680010303752,19.290001
2002-04-19,19.892592931146638,18.299999
2002-04-22,20.95811874821462,19.77
2002-04-23,20.61790684322325,20.280001000000002
2002-04-24,20.80862338178289,20.77
2002-04-25,21.408598686212983,20.950001
2002-04-26,21.408497369542076,22.139999
2002-04-29,21.158271989007847,24.049999
2002-04-30,21.46883882625462,21.91
2002-05-01,21.29958494174213,20.059998999999998
2002-05-02,21.202949901678103,20.07
2002-05-03,21.202032008655888,20.190001000000002
2002-05-06,22.795024953119658,22.559998999999998
2002-05-07,22.147811863106146,21.940001000000002
2002-05-08,22.615331867310342,20.389999
2002-05-09,19.945280316102913,21.559998999999998
2002-05-10,20.086278000549537,22.41
2002-05-13,19.714038490193587,20.719998999999998
2002-05-14,19.19950237444806,19.35
2002-05-15,17.838010226162563,19.190001000000002
2002-05-16,18.840670533691306,18.5
2002-05-17,18.635926962493134,17.700001
2002-05-20,19.03536533536413,19.24
2002-05-21,19.487546268129133,20.049999
2002-05-22,19.635414521301943,19.58
2002-05-23,22.59780626675257,18.23
2002-05-24,22.394766101037273,18.9
2002-05-28,23.084833526354405,20.309998999999998
2002-05-29,24.624780503046786,20.389999
2002-05-30,24.881644456067292,20.610001
2002-05-31,24.880223710693187,19.98
2002-06-03,24.79370650604588,23.370001000000002
2002-06-04,24.415434272808486,23.889999
2002-06-05,24.556836709713938,22.610001
2002-06-06,25.05549977423091,24.16
2002-06-07,26.513145016981866,23.51
2002-06-10,27.556965656640774,23.719998999999998
2002-06-11,27.93564286979244,24.450001
2002-06-12,33.27213230465671,24.15
2002-06-13,33.06270697062087,25.02
2002-06-14,33.692938883631825,25.959999
2002-06-17,37.566297076312225,24.639999
2002-06-18,36.44973247526917,24.24
2002-06-19,36.64786506083313,26.059998999999998
2002-06-20,37.21924665899655,27.48
2002-06-21,37.51820273160426,27.23
2002-06-24,38.32919052294431,26.98
2002-06-25,39.544478900402524,27.84
2002-06-26,39.98387002891571,28.42
2002-06-27,41.26446500852439,26.290001
2002-06-28,40.89131168493401,25.4
2002-07-01,40.89250936624799,27.110001
2002-07-02,40.903810332005804,28.959999
2002-07-03,42.24525925390925,29.42
2002-07-05,42.347950574409964,27.110001
2002-07-08,40.92649682359233,28.25
2002-07-09,41.43879547664804,30.219998999999998
2002-07-10,41.01866742993235,34.099998
2002-07-11,39.92180592964927,33.849998
2002-07-12,40.05222613578049,32.939999
2002-07-15,40.59049869304526,35.029999
2002-07-16,40.613527600920676,36.650002
2002-07-17,40.44715295907325,35.450001
2002-07-18,40.802631888943665,35.119999
2002-07-19,39.97202074333427,38.169998
2002-07-22,38.175908962296404,41.869999
2002-07-23,38.96283323831068,44.919998
2002-07-24,38.1789475174899,39.860001000000004
2002-07-25,35.34911415385679,39.27
2002-07-26,35.54765923191642,35.509997999999996
2002-07-29,35.36743078786404,31.33
2002-07-30,32.110522371303354,31.92
2002-07-31,32.09067590763745,32.029999
2002-08-01,32.753304499358194,36.950001
2002-08-02,31.622683169993092,41.290001000000004
2002-08-05,30.85177247816472,45.080002
2002-08-06,29.659531936258958,42.029999
2002-08-07,28.529997798783686,38.73
2002-08-08,29.247074705553604,36.330002
2002-08-09,27.56542992837618,35.330002
2002-08-12,27.704803028226006,37.049999
2002-08-13,28.00814716607852,35.82
2002-08-14,28.53566932143104,32.360001000000004
2002-08-15,26.54661825849872,29.43
2002-08-16,27.57489784311972,28.809998999999998
2002-08-19,27.735627346416464,28.610001
2002-08-20,29.3884358993702,29.59
2002-08-21,29.80520663537108,28.23
2002-08-22,29.443919274722024,27.75
2002-08-23,29.321387478346384,29.32
2002-08-26,29.163682181067042,29.889999
2002-08-27,29.639449613680117,30.110001
2002-08-28,30.21172249172819,33.32
2002-08-29,32.10457712543119,33.669998
2002-08-30,34.32770029258109,32.639998999999996
2002-09-03,34.455421975487525,39.970001
2002-09-04,35.1547284115179,37.439999
2002-09-05,35.44782266630071,38.860001000000004
2002-09-06,35.77369991356284,36.330002
2002-09-09,35.48279998295843,36.450001
2002-09-10,35.71580478045803,35.080002
2002-09-11,35.76945796913042,34.810001
2002-09-12,35.831739500550384,37.5
2002-09-13,35.37382490203157,35.82
2002-09-16,35.701592876368,36.740002000000004
2002-09-17,35.783062038176524,38.009997999999996
2002-09-18,35.40892824868981,37.52
2002-09-19,35.47450450464253,40.650002
2002-09-20,34.31682529826978,38.98
2002-09-23,34.59524140904752,39.68
2002-09-24,34.30606546351828,40.52
2002-09-25,33.8012506558268,37.330002
2002-09-26,33.28289828116942,34.599998
2002-09-27,33.801575990931816,36.970001
2002-09-30,32.40105184176825,39.689999
2002-10-01,32.72792552213322,34.119999
2002-10-02,30.929970689819015,36.830002
2002-10-03,30.033035238968107,37.310001
2002-10-04,30.425481764479034,39.459998999999996
2002-10-07,29.4502162644616,42.639998999999996
2002-10-08,28.960120054674594,41.02
2002-10-09,28.83006983871923,42.130001
2002-10-10,27.592104090292622,37.549999
2002-10-11,26.67301587170772,35.700001
2002-10-14,24.884915034583337,36.040001000000004
2002-10-15,24.86252414313922,34.02
2002-10-16,22.415487346885417,36.0
2002-10-17,22.325537895379526,34.099998
2002-10-18,21.648231637361505,33.529999
2002-10-21,21.647523590549795,33.110001000000004
2002-10-22,21.664802337560864,34.09
2002-10-23,21.440685112241503,33.200001
2002-10-24,21.688763874794713,34.029999
2002-10-25,21.24189479284645,30.0
2002-10-28,21.727606269005662,31.07
2002-10-29,21.95104744387953,32.27
2002-10-30,21.766266563349863,31.23
2002-10-31,21.64528480474529,31.139999
2002-11-01,21.946407903673144,29.299999
2002-11-04,22.416492176607587,30.82
2002-11-05,22.42120199737661,31.23
2002-11-06,22.593977900035313,30.73
2002-11-07,22.477354373895206,31.42
2002-11-08,21.898654099946523,29.41
2002-11-11,21.759176897935433,31.299999
2002-11-12,20.933157608396975,30.58
2002-11-13,20.85327763962469,31.24
2002-11-14,21.37167321269042,28.67
2002-11-15,20.16792873131714,26.65
2002-11-18,20.065860848781096,27.66
2002-11-19,22.0440559709478,27.41
2002-11-20,22.008437459337575,25.32
2002-11-21,22.23873547135057,23.809998999999998
2002-11-22,21.463658265385536,23.16
2002-11-25,21.807597997728173,24.07
2002-11-26,22.524731124271234,25.969998999999998
2002-11-27,21.65698625281922,27.25
2002-11-29,20.133489646769938,27.5
2002-12-02,20.199310638873385,27.459999
2002-12-03,20.606936268477153,28.33
2002-12-04,20.203019558294887,28.92
2002-12-05,20.571270013020897,30.1
2002-12-06,20.773824884938307,28.879998999999998
2002-12-09,20.850702333976468,30.780001000000002
2002-12-10,20.127800921501755,28.76
2002-12-11,21.362342020003855,27.76
2002-12-12,21.753610024875243,27.290001
2002-12-13,22.17042172423772,28.18
2002-12-16,22.009216754592718,26.24
2002-12-17,21.689468752254985,26.66
2002-12-18,22.062834297837174,28.290001
2002-12-19,21.889121660756604,30.209999
2002-12-20,22.127464994816854,26.709999
2002-12-23,21.745510585273557,26.200001
2002-12-24,21.751521282059503,26.49
2002-12-26,21.849561586197055,27.370001000000002
2002-12-27,22.03161939228795,29.549999
2002-12-30,21.717087940147408,29.620001000000002
2002-12-31,21.851584034108598,28.620001000000002
2003-01-02,21.836608716149556,25.389999
2003-01-03,20.492077092887072,24.68
2003-01-06,21.437527237675226,24.91
2003-01-07,20.228532513540472,25.129998999999998
2003-01-08,20.2885081756476,25.530001000000002
2003-01-09,20.544166988024077,24.25
2003-01-10,20.027825037723655,24.32
2003-01-13,20.23932939259325,24.9
2003-01-14,20.422486725789373,24.57
2003-01-15,20.71947684141812,25.51
2003-01-16,20.58568162164889,25.01
2003-01-17,20.62659024425567,25.700001
2003-01-21,20.69144404559945,27.59
2003-01-22,20.641032145454446,29.01
2003-01-23,20.606354259782492,27.530001000000002
2003-01-24,20.515410636128685,31.51
2003-01-27,20.143646259047546,34.689999
2003-01-28,19.800870922292567,31.93
2003-01-29,19.405012583890326,31.26
2003-01-30,21.840194117660513,31.32
2003-01-31,20.879015413792626,31.17
2003-02-03,22.885956580856604,31.02
2003-02-04,22.87200024194008,32.759997999999996
2003-02-05,22.57691876700815,33.040001000000004
2003-02-06,22.497524431057307,33.349998
2003-02-07,23.18373640904314,34.009997999999996
2003-02-10,25.38955600995521,33.990002000000004
2003-02-11,25.515296418125793,33.68
2003-02-12,25.44246824854321,34.330002
2003-02-13,25.110113972227044,33.700001
2003-02-14,25.18857071602829,32.619999
2003-02-18,25.126504677009752,31.110001
2003-02-19,24.753699984690478,31.309998999999998
2003-02-20,25.684803483695095,31.16
2003-02-21,25.55603105840611,30.25
2003-02-24,25.330099354446574,31.98
2003-02-25,24.653581706622514,31.74
2003-02-26,24.62406242008145,31.940001000000002
2003-02-27,24.669976534997907,30.530001000000002
2003-02-28,24.533397296039944,29.629998999999998
2003-03-03,24.55571655864378,30.43
2003-03-04,24.95382779389205,31.83
2003-03-05,24.442180873043124,30.379998999999998
2003-03-06,24.71920041870245,31.370001000000002
2003-03-07,24.77398797477327,31.08
2003-03-10,24.752966497149156,33.310001
2003-03-11,23.832246899861957,33.610001000000004
2003-03-12,23.575094601884224,33.509997999999996
2003-03-13,23.85961994768761,31.76
2003-03-14,22.722898138323348,30.98
2003-03-17,23.123305541812744,31.75
2003-03-18,21.15396894440016,30.43
2003-03-19,21.15796925180809,31.540001
2003-03-20,21.082090464191484,30.440001000000002
2003-03-21,21.4230160633226,28.67
2003-03-24,20.586287801164765,30.389999
2003-03-25,17.545078204643534,28.75
2003-03-26,17.448448672685124,28.23
2003-03-27,17.66389881230883,27.959999
2003-03-28,17.971825746613497,27.75
2003-03-31,18.024985242996454,29.15
2003-04-01,17.04572346230503,28.360001
2003-04-02,16.956846838363575,28.02
2003-04-03,15.652495029674943,28.209999
2003-04-04,15.566765560249635,29.129998999999998
2003-04-07,17.454801181518494,28.450001
2003-04-08,17.471418295402096,27.129998999999998
2003-04-09,17.45721310118631,27.110001
2003-04-10,16.940893007764682,25.6
2003-04-11,16.901778885522276,24.440001000000002
2003-04-14,17.48311370540867,23.41
2003-04-15,16.81422191299145,22.559998999999998
2003-04-16,16.866274146233106,22.52
2003-04-17,16.671700681397414,21.5
2003-04-21,16.269008714835795,21.950001
2003-04-22,16.226680526154876,20.700001
2003-04-23,15.698739151249312,20.799999
2003-04-24,15.61364270746525,20.33
2003-04-25,15.360373546324496,20.799999
2003-04-28,15.196781137839332,20.84
2003-04-29,14.675958252300433,20.76
2003-04-30,14.965945613791861,21.209999
2003-05-01,14.93401191550793,21.59
2003-05-02,15.346611782458144,20.629998999999998
2003-05-05,15.961127625281238,21.129998999999998
2003-05-06,15.854197822349905,20.799999
2003-05-07,15.81855486050602,21.0
2003-05-08,16.492411021489986,21.24
2003-05-09,16.091809633981196,19.690001000000002
2003-05-12,16.410149028686472,19.52
2003-05-13,16.10039977165828,19.91
2003-05-14,16.29026200469208,20.0
2003-05-15,16.459404711848336,19.24
2003-05-16,16.664330376927428,18.4
2003-05-19,16.652442961663787,20.51
2003-05-20,14.840330551305431,21.290001
2003-05-21,15.043834728149669,21.209999
2003-05-22,15.341973538803616,19.780001000000002
2003-05-23,15.947635383827969,19.17
2003-05-27,15.946523247359728,19.99
2003-05-28,15.310107457133476,20.030001000000002
2003-05-29,15.918758532561217,20.43
2003-05-30,16.018589286133043,19.469998999999998
2003-06-02,15.611792549019635,20.85
2003-06-03,15.656650620185628,20.84
2003-06-04,15.764695223763054,20.620001000000002
2003-06-05,15.620320066472912,20.83
2003-06-06,15.946371843313562,21.25
2003-06-09,16.486698865789513,22.15
2003-06-10,16.338487342288598,20.639999
2003-06-11,16.137513163612862,20.209999
2003-06-12,15.821857527479178,20.41
2003-06-13,16.612028310540783,20.66
2003-06-16,16.365680163941494,20.219998999999998
2003-06-17,15.166477894613037,20.01
2003-06-18,15.16191816956447,19.76
2003-06-19,15.196014505245595,19.799999
2003-06-20,14.850509891202702,19.139999
2003-06-23,14.873137186939742,20.58
2003-06-24,15.18631885330492,20.75
2003-06-25,15.184197124520226,20.809998999999998
2003-06-26,15.164938424598176,19.4
2003-06-27,14.873233886140195,19.16
2003-06-30,14.632109820135916,19.52
2003-07-01,14.879647070909993,19.459999
2003-07-02,14.839172396147028,19.030001000000002
2003-07-03,14.579320575933433,19.389999
2003-07-07,14.386129900124327,20.059998999999998
2003-07-08,13.572619497379229,19.48
2003-07-09,13.557064300589206,18.93
2003-07-10,13.475289385875119,19.190001000000002
2003-07-11,12.894193511642845,18.469998999999998
2003-07-14,12.961106608389425,19.59
2003-07-15,12.847844363362162,19.549999
2003-07-16,12.84919254616446,19.76
2003-07-17,12.713641811857169,20.219998999999998
2003-07-18,12.26815895291026,19.110001
2003-07-21,11.90890361960749,19.780001000000002
2003-07-22,11.615767491428821,19.17
2003-07-23,11.40462552820508,18.639999
2003-07-24,11.402917905036777,18.6
2003-07-25,11.361497017897884,17.75
2003-07-28,10.673851283342536,18.360001
2003-07-29,10.96577848719986,18.67
2003-07-30,11.340536625087925,18.85
2003-07-31,11.39175788593985,19.49
2003-08-01,11.383649537584539,20.75
2003-08-04,10.985665836089234,21.27
2003-08-05,11.592738208429344,22.68
2003-08-06,10.209926213744204,21.5
2003-08-07,10.691524517932281,20.26
2003-08-08,10.707021584818992,19.59
2003-08-11,11.531321426639732,19.75
2003-08-12,11.596483000434848,17.940001000000002
2003-08-13,12.765571644467574,18.77
2003-08-14,12.750611395721362,18.469998999999998
2003-08-15,12.781118058644092,18.27
2003-08-18,13.06458844573507,18.18
2003-08-19,13.183676059066727,17.860001
2003-08-20,14.614788015580455,17.82
2003-08-21,14.60034230648021,17.84
2003-08-22,14.798353572469363,18.549999
2003-08-25,14.459149701602927,19.530001000000002
2003-08-26,14.489028694836058,19.49
2003-08-27,14.607878571150518,19.129998999999998
2003-08-28,14.638313754940995,18.48
2003-08-29,14.58284564927219,18.629998999999998
2003-09-02,14.635017742527268,19.02
2003-09-03,14.18751964269015,19.440001000000002
2003-09-04,14.186711259217343,18.709999
2003-09-05,14.202019008100722,18.17
2003-09-08,14.406491157092786,18.26
2003-09-09,14.205649219614136,18.85
2003-09-10,13.975197004300737,20.01
2003-09-11,14.2340399967857,19.25
2003-09-12,14.186813663684376,18.68
2003-09-15,14.256736913155008,19.280001000000002
2003-09-16,14.21367730185941,18.030001000000002
2003-09-17,14.286432949536987,18.15
2003-09-18,14.24288236745565,17.57
2003-09-19,13.766386855145518,17.540001
2003-09-22,13.761005502604048,19.65
2003-09-23,13.316343308824004,19.469998999999998
2003-09-24,13.365110379162537,21.219998999999998
2003-09-25,12.01357758497149,22.26
2003-09-26,11.874433393354012,22.23
2003-09-29,11.779243375032264,21.67
2003-09-30,11.737346677722508,22.719998999999998
2003-10-01,11.21795306228737,21.07
2003-10-02,9.919036107738298,20.799999
2003-10-03,9.925142164459883,19.5
2003-10-06,9.935969168845475,19.51
2003-10-07,10.0723148360882,19.41
2003-10-08,10.330804503593816,19.18
2003-10-09,10.469667090486634,18.82
2003-10-10,10.669958002541422,18.450001
2003-10-13,10.68029740026686,17.549999
2003-10-14,11.472832679651452,17.370001000000002
2003-10-15,11.429530324376431,17.690001000000002
2003-10-16,11.460285934379195,17.190001000000002
2003-10-17,11.43172626172045,17.620001000000002
2003-10-20,11.406487248072493,17.040001
2003-10-21,11.400233166401874,16.549999
2003-10-22,11.420151728519059,17.67
2003-10-23,10.491100061075697,17.68
2003-10-24,10.775793933029263,17.709999
2003-10-27,10.796554966387284,18.049999
2003-10-28,11.150254004924943,16.82
2003-10-29,10.349922817496541,16.43
2003-10-30,10.815952038919567,16.33
2003-10-31,10.816444251372776,16.1
2003-11-03,10.94199845134926,16.549999
2003-11-04,10.876700837412503,16.549999
2003-11-05,10.734676906769307,16.860001
2003-11-06,11.160238880191837,16.74
2003-11-07,11.079903768708569,16.93
2003-11-10,10.987513135962184,17.620001000000002
2003-11-11,10.796307475257047,17.540001
2003-11-12,10.823042352534818,16.75
2003-11-13,10.422305225970096,16.469998999999998
2003-11-14,10.887029787603005,16.940001000000002
2003-11-17,10.554399865968296,18.6
2003-11-18,10.27048951084777,19.110001
2003-11-19,9.851599150389513,18.799999
2003-11-20,10.134570816502386,19.48
2003-11-21,9.619222061669682,18.98
2003-11-24,9.613527354026651,17.440001000000002
2003-11-25,8.810576987661328,16.709999
2003-11-26,9.387017382796367,16.23
2003-11-28,9.397070539940351,16.32
2003-12-01,9.614013484100205,16.77
2003-12-02,9.410085337107663,16.27
2003-12-03,9.29078565093806,16.629998999999998
2003-12-04,9.32265529653817,16.299999
2003-12-05,9.338091755017338,17.09
2003-12-08,9.008497665185965,16.540001
2003-12-09,9.04476160229115,17.629998999999998
2003-12-10,8.570215571464779,17.870001000000002
2003-12-11,8.922533786302594,16.73
2003-12-12,9.268526064165842,16.41
2003-12-15,10.312610426155643,17.23
2003-12-16,10.121146723418443,15.93
2003-12-17,10.109933758825479,15.58
2003-12-18,10.124167299377609,16.16
2003-12-19,9.691766764575249,16.42
2003-12-22,10.076895892933626,16.940001000000002
2003-12-23,10.046167860054297,16.49
2003-12-24,10.55174382784449,16.66
2003-12-26,10.573827179449777,17.450001
2003-12-29,10.62469756450892,17.09
2003-12-30,10.488073134063365,17.68
2003-12-31,10.636660646044998,18.309998999999998
2004-01-02,10.804452604420609,18.219998999999998
2004-01-05,11.010753006711727,17.49
2004-01-06,10.649531492409618,16.73
2004-01-07,10.743480291549988,15.5
2004-01-08,10.77085610325614,15.61
2004-01-09,10.727880457303025,16.75
2004-01-12,10.399717518848409,16.82
2004-01-13,10.37567614401759,18.040001
2004-01-14,10.23306382929165,16.75
2004-01-15,9.98791075392411,15.56
2004-01-16,10.32176501090766,15.0
2004-01-20,10.325403154119606,15.21
2004-01-21,10.326778778051361,14.34
2004-01-22,10.136577399822464,14.71
2004-01-23,10.09407254322648,14.84
2004-01-26,10.378546825227888,14.55
2004-01-27,9.898276892223654,15.35
2004-01-28,10.376189079273859,16.780001000000002
2004-01-29,10.558924141272966,17.139999
2004-01-30,11.08791110234972,16.629998999999998
2004-02-02,11.778044456358362,17.110001
2004-02-03,11.853197007106427,17.34
2004-02-04,12.366465640666856,17.870001000000002
2004-02-05,12.141710689230074,17.709999
2004-02-06,12.529616126057338,16.0
2004-02-09,12.408737917750354,16.389999
2004-02-10,12.40391862686623,15.94
2004-02-11,12.262521307491353,15.39
2004-02-12,12.82512998835667,15.31
2004-02-13,12.784693611184553,15.58
2004-02-17,13.342264667049712,15.4
2004-02-18,13.065737535816426,15.59
2004-02-19,13.022503178040001,15.8
2004-02-20,13.09285374237666,16.040001
2004-02-23,13.318067692399623,16.290001
2004-02-24,13.470958192880303,15.9
2004-02-25,13.476733216801929,14.93
2004-02-26,13.57052409154321,14.83
2004-02-27,13.568685226515562,14.55
2004-03-01,13.65291154272072,14.44
2004-03-02,13.903833408598839,14.86
2004-03-03,13.820604234067318,14.55
2004-03-04,13.80883106413372,14.4
2004-03-05,13.860720689433165,14.48
2004-03-08,13.852790320710573,15.79
2004-03-09,14.343823116346178,16.6
2004-03-10,14.371180797529885,18.67
2004-03-11,14.309332670604935,20.67
2004-03-12,13.529319789462571,18.299999
2004-03-15,13.186140171740574,21.129998999999998
2004-03-16,12.43918223900122,20.34
2004-03-17,13.057964868488977,18.110001
2004-03-18,12.80690817594205,18.530001000000002
2004-03-19,12.905328146479961,19.15
2004-03-22,12.781441432377399,21.58
2004-03-23,12.172284077037828,20.67
2004-03-24,12.160389855156156,19.809998999999998
2004-03-25,12.319404656736829,17.879998999999998
2004-03-26,12.108156441979498,17.33
2004-03-29,12.45730043014117,16.5
2004-03-30,12.058680186754692,16.280001000000002
2004-03-31,11.997740653302545,16.74
2004-04-01,11.997669018250749,16.65
2004-04-02,11.859589798226045,15.64
2004-04-05,11.815113863287474,14.97
2004-04-06,11.76088959873997,15.32
2004-04-07,11.762854931998499,15.76
2004-04-08,11.688967308358079,16.26
2004-04-12,11.794863492953848,15.28
2004-04-13,11.675004937078638,17.26
2004-04-14,12.105667226707006,15.62
2004-04-15,12.119873371299873,15.74
2004-04-16,12.240331166428652,14.94
2004-04-19,12.139415987098578,15.42
2004-04-20,12.134471822233248,16.67
2004-04-21,11.31004638072767,15.6
2004-04-22,11.410592418743972,14.61
2004-04-23,10.747758928275637,14.01
2004-04-26,11.714158687296667,14.77
2004-04-27,11.647264428248544,15.07
2004-04-28,11.953002623058628,16.290001
2004-04-29,11.3162775969297,16.6
2004-04-30,11.468850332078517,17.190001000000002
2004-05-03,11.422836951046051,16.620001000000002
2004-05-04,11.152699899244338,16.549999
2004-05-05,11.156731789488305,15.77
2004-05-06,11.168346818192193,17.049999
2004-05-07,11.053374089234502,18.129998999999998
2004-05-10,10.245301012877112,19.77
2004-05-11,9.855448986209767,18.57
2004-05-12,9.782838894422493,18.139999
2004-05-13,9.972701441387315,18.860001
2004-05-14,9.975791673634554,18.469998999999998
2004-05-17,9.969388188699275,19.959999
2004-05-18,9.363233386327476,19.33
2004-05-19,9.85542805321058,18.93
2004-05-20,9.875118220231576,18.67
2004-05-21,10.22345794488459,18.49
2004-05-24,10.185843839982528,18.08
2004-05-25,10.49954858382051,15.96
2004-05-26,9.495635052448979,15.97
2004-05-27,9.491327131649694,15.28
2004-05-28,9.345750375895792,15.5
2004-06-01,9.387520844975036,16.299999
2004-06-02,9.454277544347727,16.08
2004-06-03,9.464624242150055,17.030001000000002
2004-06-04,9.25353189986561,16.780001000000002
2004-06-07,9.360314205437218,15.39
2004-06-08,8.790013031145172,15.01
2004-06-09,8.828641912449369,15.39
2004-06-10,8.844657576607535,15.04
2004-06-14,8.673323085580495,16.07
2004-06-15,8.90737155834389,15.05
2004-06-16,8.687549163645583,14.79
2004-06-17,8.810482074124804,15.15
2004-06-18,8.831143918153035,14.99
2004-06-21,8.906955918372752,15.26
2004-06-22,8.993190850547228,14.31
2004-06-23,8.892894931036253,13.98
2004-06-24,9.465077602317393,14.81
2004-06-25,10.23791802469657,15.19
2004-06-28,10.241301848397699,16.07
2004-06-29,11.095448436727015,15.47
2004-06-30,11.0334821780772,14.34
2004-07-01,11.242196303510312,15.2
2004-07-02,11.029626410838366,15.08
2004-07-06,11.872684019485733,16.25
2004-07-07,11.741687899289438,15.81
2004-07-08,12.326583120078,16.200001
2004-07-09,12.155880395165322,15.78
2004-07-12,12.273841660528104,14.96
2004-07-13,12.274517816571597,14.46
2004-07-14,12.272595574197863,13.76
2004-07-15,12.480527937848542,14.71
2004-07-16,12.42156155949597,14.34
2004-07-19,12.359800276956507,15.17
2004-07-20,12.568231063109778,14.17
2004-07-21,12.472397714465176,16.41
2004-07-22,11.845320109480904,15.75
2004-07-23,12.223919693554025,16.5
2004-07-26,11.92603337239916,17.299999
2004-07-27,12.01719976616539,16.549999
2004-07-28,11.83454075985773,16.15
2004-07-29,11.839757258046152,15.68
2004-07-30,11.850631570160168,15.32
2004-08-02,11.85326376570843,15.37
2004-08-03,11.811707035448624,16.030001000000002
2004-08-04,11.8531312335805,16.209999
2004-08-05,11.859225771830664,18.32
2004-08-06,10.75796384715972,19.34
2004-08-09,9.760497784023721,18.889999
2004-08-10,9.843143534659939,17.469998999999998
2004-08-11,10.308090452708822,18.040001
2004-08-12,10.373929922975421,19.08
2004-08-13,9.670599130541241,17.98
